source_db,trial_id,LOSS_13_hab3,LOSS_13_def2,LOSS_14_hab3,LOSS_14_def2,LOSS_15_hab3,LOSS_15_def2,LOSS_16_hab3,LOSS_16_def2,LOSS_17_hab3,LOSS_17_def2,LOSS_18_hab3,LOSS_18_def2,LOSS_19_hab3,LOSS_19_def2,LOSS_20_hab3,LOSS_20_def2,has_laziness,param_id_threshold,param_sensory_prec_slope,param_k_shelter,param_k_threat,param_delta_stay,metric_entropy,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter,metric_laziness
Resilient_hab.db,19,86.67542577609794,47.322028401263395,89.43766706120097,93.4556334699733,94.12288651546697,78.15763499275175,74.64708611389078,104.53287784524755,51.66761641210846,117.87258904773356,29.8306818705466,52.360456742283475,49.57521857253553,46.669154343203346,29.78023327525281,33.25272838445967,True,0.13571514500696047,0.15951229607733985,4.351112995792626,0.17988120415172315,5.210548088932034,4.420829082463406,23.0,24.0,13.0,14.0,0.3705,0.243,0.649
Resilient_hab.db,20,82.69645851497025,63.75897033339809,95.7883330382342,90.49629833993735,80.04320356519544,71.05036467209155,46.06429004924087,106.46661863084502,33.10224379518344,103.21479590400229,36.36932577801875,52.24352701581987,52.54122128384281,51.4111886904713,45.951757589472564,13.82911445019318,True,0.1036308344518323,0.04686974068940221,4.825989884358159,0.11808067274755232,5.547148790672871,3.7419225146768444,13.0,13.0,5.0,5.0,0.5405,0.2105,0.8115
Resilient_hab.db,21,62.345865265617746,26.531291390320305,61.601840875808705,64.01456019333442,66.8674268874882,51.12551571100175,47.03971602605502,75.5997563300137,32.10925293811423,85.58800552998774,13.6360725197451,30.71032959619313,27.49051147901178,27.761270239734188,13.954957197328078,18.474645312148127,True,0.10577868193770393,0.05037159293688951,4.823060725668441,0.13541111318199267,4.0835448707937365,4.440836192240013,21.0,21.0,11.0,12.0,0.3185,0.2405,0.6985
Resilient_hab.db,22,127.44613487479344,83.32515477827793,135.79970910376812,136.78756681407947,130.81146061408884,113.52281340719733,93.82928387325184,153.9018984274749,68.70908678800065,161.84021064738053,53.27449727391901,83.06074312594946,79.53365195576197,78.20065181329826,56.9020209149768,35.599505348583186,True,0.13173881999656833,0.19114011881151463,4.227121243751255,0.19940921475744824,5.165678429020018,4.199533775604221,23.0,23.0,8.0,9.0,0.553,0.0975,0.6935
Resilient_hab.db,23,156.61022365437674,98.2543026304381,159.04255843172353,163.83268886237838,164.40950276936164,141.75944036806598,127.71933657257186,180.19860348452374,99.26145325788075,195.40579166621848,70.78234346999677,106.09975891005482,99.00267469932805,99.46212605772479,68.08307210657831,60.77679047762447,True,0.11397364139949763,0.0802724331944688,4.460574221632518,0.17113828265455985,2.94134653517362,4.450641330497985,29.0,29.0,8.0,9.0,0.505,0.0855,0.6225
Resilient_hab.db,24,16.702107927189978,8.808923480005793,13.899539354919437,12.018479511216706,19.743349788620513,11.68528939580191,10.472631102687014,16.87805099959966,13.423098713568805,19.60740581031586,7.930763498017854,5.4983504281769,3.585350117767105,6.192134012027171,7.850290706111089,22.43041107821854,True,0.10195040492439852,0.05540701729441212,4.950524613562194,0.11514003771195819,3.1547072340035216,2.940415635517681,13.0,13.0,5.0,5.0,0.1795,0.5335,0.7985
Resilient_hab.db,25,91.8337092714054,56.48581043632488,99.94912208554524,100.83521019323139,95.1720314922258,80.97787733275983,67.36894140091474,115.24268329014272,44.71807417053231,122.71940274261627,31.89105537994581,55.392229138652965,54.0235389386272,50.9549383546338,36.674587126043704,21.805453952216634,True,0.18386516434428635,0.056107864396907396,4.714383934380407,0.10048546249947216,3.954629748949305,4.435475342426308,20.0,21.0,11.0,12.0,0.4785,0.172,0.7025
Resilient_hab.db,26,123.70544905539963,76.4709913955649,129.59512920786477,133.01297692517153,130.51019097535934,112.47663703923914,101.73879736953455,147.70912947882474,74.12535470746687,160.68726507924356,51.15734760961064,81.06077988882129,77.16216999719384,74.71589282539819,51.30837055377135,43.831317479464715,True,0.1695311071541818,0.012402505893857364,3.418453156356363,0.12949346177063567,3.2091098776291367,4.564986546279233,25.0,25.0,11.0,12.0,0.474,0.1445,0.6345
Resilient_hab.db,27,46.89307398365677,84.65346313011027,43.96374607429354,36.75576771343617,46.68105545981964,51.87095233038411,53.96504314332787,31.448566584445064,79.1901623897841,22.526026922733035,98.47837675349076,67.39861897333105,70.63724798633022,72.49192254296112,104.18966068464977,125.59519135681963,True,0.1295664362102361,0.015088075447874515,4.979333405136158,0.20502434994475685,3.5252931575589685,1.3572832218645063,1.0,1.0,1.0,1.0,0.021,0.9325,0.976
Resilient_hab.db,28,135.19278969060449,82.92785385388676,137.83637044628153,143.38918970001976,144.78215972314814,124.6055242588625,117.5983333092667,156.62605695532022,88.8723740978085,173.4280459985585,59.85185363126015,91.28720288310006,85.7508205916325,83.86702910451069,56.7851956037249,58.167679497103364,True,0.13340491612504124,0.03087740713168545,4.720073353220994,0.22693577484517932,3.1632206585282496,4.451891747337988,28.0,28.0,11.0,12.0,0.4385,0.1725,0.6025
Resilient_hab.db,29,133.6679204678401,83.12164659262872,139.23135917032724,140.11333428561954,137.80327669354642,118.1029547866746,99.58922393653656,158.04260388365455,76.23695590467273,167.55571119414822,55.05857330206121,86.23308902789822,80.20378581465415,81.94016793923063,54.04794205415762,38.75889423351478,True,0.15066565938647414,0.017814980427522928,4.29959635965493,0.27933454911987804,3.6683708527890175,4.254602800697913,24.0,24.0,5.0,6.0,0.52,0.087,0.6635
